source_file,analysis_scope,engine,sample_id,chip,filter_regime,latent_model_id,geo_accession,title,platform_id,tissue,disease,state,comparison,short_label,plot_label,tissue_label,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10
latent_sample_coordinates.csv,latent_space,latent,GSM1687200_SR2000060820AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687200,golub-00236: SR2000060820AA,GPL98,Lymphoid Tissue,Follicular lymphoma,cancer,Lymphoid Tissue/Follicular lymphoma,GC/FL,FL,lymphoid.tissue_follicular.lymphoma,-7.359255,5.783538,9.000402,9.6411495,-2.5683455,14.7063,4.67573,9.528231,-16.365154,5.8867254
latent_sample_coordinates.csv,latent_space,latent,GSM1687201_SR2000060822AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687201,golub-00236: SR2000060822AA,GPL98,Brain,medulloblastoma,cancer,Brain/medulloblastoma,Brain/MB,MB,brain_medulloblastoma,-10.108677,2.7560132,-2.7848825,23.873892,5.7241488,-0.6231259,11.051501,9.507401,-13.265903,15.215431
latent_sample_coordinates.csv,latent_space,latent,GSM1687202_SR2000060823AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687202,golub-00236: SR2000060823AA,GPL98,Brain,medulloblastoma,cancer,Brain/medulloblastoma,Brain/MB,MB,brain_medulloblastoma,19.770878,-1.7355936,0.518414,28.900955,7.2753134,0.5558382,18.751873,-7.7649345,-27.582376,21.879139
latent_sample_coordinates.csv,latent_space,latent,GSM1687203_SR2000060825AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687203,golub-00236: SR2000060825AA,GPL98,Brain,medulloblastoma,cancer,Brain/medulloblastoma,Brain/MB,MB,brain_medulloblastoma,0.12842345,-0.9337903,-10.857111,7.599741,6.8040023,0.40231383,7.97036,2.8179677,-14.282484,0.040331155
latent_sample_coordinates.csv,latent_space,latent,GSM1687204_SR2000060826AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687204,golub-00236: SR2000060826AA,GPL98,Brain,medulloblastoma,cancer,Brain/medulloblastoma,Brain/MB,MB,brain_medulloblastoma,1.9974785,-1.0632235,-8.070188,6.2729683,9.122621,0.06843972,6.586448,3.8412075,-9.608724,0.6787014
latent_sample_coordinates.csv,latent_space,latent,GSM1687205_SR2000060827AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687205,golub-00236: SR2000060827AA,GPL98,Brain,medulloblastoma,cancer,Brain/medulloblastoma,Brain/MB,MB,brain_medulloblastoma,7.3950124,-12.232451,-9.356369,6.809919,9.39379,3.2664435,19.852652,-3.770961,-20.511911,9.393504
latent_sample_coordinates.csv,latent_space,latent,GSM1687206_SR2000060829AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687206,golub-00236: SR2000060829AA,GPL98,Brain,medulloblastoma,cancer,Brain/medulloblastoma,Brain/MB,MB,brain_medulloblastoma,8.504215,-6.199831,-7.386386,9.544407,6.5711513,3.2999468,17.833576,9.3389435,-8.386217,0.32390875
latent_sample_coordinates.csv,latent_space,latent,GSM1687207_SR2000060833AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687207,golub-00236: SR2000060833AA,GPL98,Brain,glioblastoma,cancer,Brain/glioblastoma,Brain/GBM,GBM,brain_glioblastoma,6.0486975,-13.458508,-7.945818,20.063421,3.68765,-14.382637,15.035682,-7.572636,6.397973,10.590668
latent_sample_coordinates.csv,latent_space,latent,GSM1687208_SR2000060834AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687208,golub-00236: SR2000060834AA,GPL98,Brain,glioblastoma,cancer,Brain/glioblastoma,Brain/GBM,GBM,brain_glioblastoma,14.902456,-4.840108,-6.215823,7.068359,-11.002127,-20.355066,10.686756,-3.7152247,-18.246803,6.2793665
latent_sample_coordinates.csv,latent_space,latent,GSM1687209_SR2000060835AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687209,golub-00236: SR2000060835AA,GPL98,Brain,glioblastoma,cancer,Brain/glioblastoma,Brain/GBM,GBM,brain_glioblastoma,15.671728,-6.9724913,-16.242739,0.91246796,-8.133183,-7.973785,21.822258,-10.680806,-18.847239,-0.112279415
latent_sample_coordinates.csv,latent_space,latent,GSM1687210_SR2000060836AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687210,golub-00236: SR2000060836AA,GPL98,Brain,glioblastoma,cancer,Brain/glioblastoma,Brain/GBM,GBM,brain_glioblastoma,0.044714153,-10.544329,-5.477479,12.473986,-16.18144,-6.4106207,15.402416,-5.0590935,-12.23531,-2.20033
latent_sample_coordinates.csv,latent_space,latent,GSM1687211_SR2000060902AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687211,golub-00236: SR2000060902AA,GPL98,Brain,glioblastoma,cancer,Brain/glioblastoma,Brain/GBM,GBM,brain_glioblastoma,4.929222,-17.086908,-6.326496,3.1028745,-1.3111526,-0.72092044,20.106642,-3.944374,-6.3989987,-11.963209
latent_sample_coordinates.csv,latent_space,latent,GSM1687212_SR2000060912AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687212,golub-00236: SR2000060912AA,GPL98,Kidney,renal cell carcinoma,cancer,Kidney/renal cell carcinoma,KID/RCC,RCC,kidney_renal.cell.carcinoma,-5.4196663,8.043863,-3.256105,-5.9286675,-0.7930155,17.931536,-4.5395303,12.718897,-6.4180512,8.866028
latent_sample_coordinates.csv,latent_space,latent,GSM1687213_SR2000060913AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687213,golub-00236: SR2000060913AA,GPL98,Kidney,renal cell carcinoma,cancer,Kidney/renal cell carcinoma,KID/RCC,RCC,kidney_renal.cell.carcinoma,0.2864697,5.558829,-4.158531,1.7219154,10.170005,7.8715677,-6.3388066,6.3987064,-7.2128,11.598426
latent_sample_coordinates.csv,latent_space,latent,GSM1687214_SR2000060914AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687214,golub-00236: SR2000060914AA,GPL98,Kidney,renal cell carcinoma,cancer,Kidney/renal cell carcinoma,KID/RCC,RCC,kidney_renal.cell.carcinoma,6.2805114,2.369276,-7.864699,1.1436664,13.428007,0.46525848,-4.7385483,6.412378,-13.257985,11.792099
latent_sample_coordinates.csv,latent_space,latent,GSM1687215_SR2000060915AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687215,golub-00236: SR2000060915AA,GPL98,Kidney,renal cell carcinoma,cancer,Kidney/renal cell carcinoma,KID/RCC,RCC,kidney_renal.cell.carcinoma,3.415422,8.150095,-4.6754994,5.3183985,10.420472,3.114652,-4.7150683,6.3070445,-8.424409,13.169426
latent_sample_coordinates.csv,latent_space,latent,GSM1687216_SR2000060916AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687216,golub-00236: SR2000060916AA,GPL98,Kidney,renal cell carcinoma,cancer,Kidney/renal cell carcinoma,KID/RCC,RCC,kidney_renal.cell.carcinoma,2.8469577,11.716726,2.854169,4.352252,-9.260238,0.18795657,5.370385,20.46153,-9.527014,17.139814
latent_sample_coordinates.csv,latent_space,latent,GSM1687217_SR2000060917AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687217,golub-00236: SR2000060917AA,GPL98,Kidney,renal cell carcinoma,cancer,Kidney/renal cell carcinoma,KID/RCC,RCC,kidney_renal.cell.carcinoma,-4.2857604,3.843582,-10.78261,11.058477,9.591401,0.4572899,0.33774304,7.2577405,-13.881308,10.663975
latent_sample_coordinates.csv,latent_space,latent,GSM1687218_SR2000060918AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687218,golub-00236: SR2000060918AA,GPL98,Lymphoid,large B-cell lymphoma,cancer,Lymphoid/large B-cell lymphoma,NA,NA,lymphoid.tissue_large.b.cell.lymphoma,6.5104437,1.0795506,-8.886824,5.1948743,0.029807195,-1.862269,-3.1365957,-5.5520515,-21.773743,6.803742
latent_sample_coordinates.csv,latent_space,latent,GSM1687219_SR2000060919AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687219,golub-00236: SR2000060919AA,GPL98,Lung,lung adenocarcinoma,cancer,Lung/lung adenocarcinoma,LU/LUAD,LUAD,lung_lung.adenocarcinoma,-3.9541776,0.16718403,5.2006593,-11.467062,-16.913097,4.093892,-0.044899534,11.690924,0.34511176,0.28798848
latent_sample_coordinates.csv,latent_space,latent,GSM1687220_SR2000060922AA.CEL,hu35ksuba,variance_global,hu35ksuba_variance_global_top3000_vae_z10,GSM1687220,golub-00236: SR2000060922AA,GPL98,Brain,glioblastoma,cancer,Brain/glioblastoma,Brain/GBM,GBM,brain_glioblastoma,8.45087,-13.549011,-16.11075,9.653696,0.6970673,-18.713812,9.550185,-19.404669,-2.579189,2.9933069
